time,open,high,low,close,Volume,ATR
1737337800,100333.3,100374,100029.4,100093.6,148.238,367.94158239459597
1737337920,100093.6,100354.8,100040,100354.8,113.232,364.14575508069646
1737338040,100354.8,100376,100095.3,100135.7,726.005,358.18534400350364
1737338160,100135.7,100476.3,100097.7,100427.2,67.403,359.6435337175395
1737338280,100427.2,100710.2,100427.2,100666.4,205.625,354.16899559485813
1737338400,100666.4,100765,100559.8,100765,239.87,343.52835305236806
1737338520,100765,101000,100710,100841.9,1075.074,339.7048992629132
1737338640,100841.9,101015,100684.9,100780.4,1202.704,339.01883502984845
1737338760,100780.4,100977.2,100752.3,100900,192.674,330.8674896705731
1737338880,100900,100989,100772,100826.7,561.02,322.73409755124646
1737339000,100826.7,101098.3,100817.2,101038,156.433,319.7602334404436
1737339120,101038,101167.4,101029.9,101064,266.406,306.74164533755476
1737339240,101064,101064,100850,101034.6,236.336,300.117242099158
1737339360,101034.6,101200,101034.5,101115.4,183.003,290.501724806361
1737339480,101115.4,101248.2,101115.4,101209.8,208.418,279.2373158916211
1737339600,101209.8,101260,101110,101234,168.208,270.0060790422196
1737339720,101234,101569.8,101208.5,101569.7,294.084,276.52707339634696
1737339840,101569.7,101581.6,101340.4,101412.9,1062.182,274.00371101089445
1737339960,101412.9,101594.7,101398.6,101528.2,220.189,268.43916022440135
1737340080,101528.2,101690.2,101394.1,101690.2,702.766,270.41493449408637
1737340200,101690.2,101763.8,101582.3,101763.8,450.496,264.06386774450874
1737340320,101763.8,101930.2,101700,101911,465.507,261.6450200484722
1737340440,101911,102300.2,101910.4,102264.3,1222.896,270.7989471878672
1737340560,102264.3,102288,101762.2,101899.2,734.11,289.01330810301977
1737340680,101899.2,101906.1,101710,101883.7,393.923,282.3766432385188
1737340800,101883.7,101891.2,101596.4,101643.8,176.77,283.2640258643391
1737340920,101643.8,101672.7,101365,101581.4,337.683,285.0094525883147
1737341040,101581.4,101697.3,101519.7,101691.7,202.841,277.3373488320069
1737341160,101691.7,101691.7,101500,101637.5,147.183,271.2203953440062
1737341280,101637.5,101777.8,101628.2,101777.8,86.309,262.53322424800615
1737341400,101777.8,102042,101749.1,101840.5,186.308,264.70227965886244
1737341520,101840.5,102187,101826.7,102105.7,196.715,271.5306882546582
1737341640,102105.7,102111.5,101728,101835.8,270.316,279.5284962364683
1737341760,101835.8,102084.6,101761.4,101774.2,168.986,282.6478893624357
1737341880,101774.2,101994.3,101774.2,101908.1,159.426,278.180182979405
1737342000,101908.1,101969.3,101449.8,101449.9,151.026,295.4173127665903
1737342120,101449.9,101731.9,101438,101713.7,286.395,295.308933283262
1737342240,101713.7,101785.3,101624.3,101772.2,73.434,285.7154380487433
1737342360,101772.2,101910.9,101720,101879.4,132.935,278.94290675954693
1737342480,101879.4,101933.5,101738.5,101827.5,235.298,272.9469848481507
1737342600,101827.5,101947.8,101824.3,101891.9,49.597,262.27220021613994
1737342720,101891.9,101928.3,101766.9,101808.2,125.538,255.06704305784484
1737342840,101808.2,101900,101666.6,101784.6,56.688,253.51939712514124
1737342960,101784.6,101900,101685.8,101899.9,61.351,250.71086875905954
1737343080,101899.9,102189,101892.9,101970.4,210.057,253.95294956198427
1737343200,101970.4,102063.7,101683.7,101683.7,652.935,262.95631030755686
1737343320,101683.7,101713.7,101570,101685,211.606,254.43800242844546
1737343440,101685,101798.3,101570.9,101780.3,154.639,252.50671654069998
1737343560,101780.3,101783.5,101482.7,101545.1,373.768,255.95623678779307
1737343680,101545.1,101655.2,101489.5,101650.8,139.827,249.50936273152192
1737343800,101650.8,101650.8,101495.3,101600,393.976,242.79440825069892
1737343920,101600,101693.7,101522.1,101601.8,36.212,237.70909337564837
1737344040,101601.8,101715.3,101470,101679.9,74.975,238.25130099167367
1737344160,101679.9,101874.2,101631.9,101760.6,91.476,238.5404937779829
1737344280,101760.6,101760.6,101600,101600,105.748,232.97331565098452
1737344400,101600,101632.7,101516.7,101516.7,75.275,224.61807881877135
1737344520,101516.7,101716.5,101516.7,101672.4,76.111,222.84535890314504
1737344640,101672.4,101672.4,101501,101597,64.061,219.17069041006283
1737344760,101597,101700.2,101522,101666,33.807,216.24421252362956
1737344880,101666,101666.3,101387.5,101487.2,98.875,220.71248305765624
1737345000,101487.2,101589.3,101421.6,101589.3,123.623,216.9258771249663
1737345120,101589.3,101920,101548.1,101697.9,402.095,227.99545733032542
1737345240,101697.9,101896.6,101696.2,101762.9,532.951,226.0243532353028
1737345360,101762.9,101918.6,101719.9,101738.6,71.399,224.0726137184963
1737345480,101738.6,101883.4,101738.6,101876.1,63.473,218.41028416717432
1737345600,101876.1,101877.6,101703.3,101723.5,127.968,215.25954958380495
1737345720,101723.5,101840.9,101660,101754.1,165.034,212.80529604210417
1737345840,101754.1,101754.1,101590.2,101622.3,104.951,209.31206061052595
1737345960,101622.3,101672.7,101582,101582,64.913,200.83977056691674
1737346080,101582,101687.6,101519.5,101614.9,46.818,198.5012155264231
1737346200,101614.9,101776.8,101550.3,101762.2,37.176,200.50112870310718
1737346320,101762.2,101820.3,101700,101708.4,82.508,194.77247665288544
1737346440,101708.4,101813.5,101683.4,101813.5,49.911,190.15301403482263
1737346560,101813.5,101950.1,101611.1,101644.7,111.576,200.78494160376388
1737346680,101644.7,101727.9,101586.1,101697.2,112.453,196.5717314892085
1737346800,101697.2,101915.5,101623.8,101915.5,117.875,203.36660781140768
1737346920,101915.5,102051.3,101899.9,101906.5,299.055,199.6547072534506
1737347040,101906.5,101911.3,101731.9,101738.8,537.965,198.20794244963332
1737347160,101738.8,101774.4,101623,101682.8,100.226,194.8645179889448
1737347280,101682.8,101769.2,101641.8,101750,73.826,190.0456238468769
1737347400,101750,101852.2,101711.2,101780.8,21.447,186.54236500067142
1737347520,101780.8,101815.3,101650.3,101787.8,58.775,185.0036246434806
1737347640,101787.8,101941,101750,101937,69.908,185.43193716894626
1737347760,101937,101998.5,101899.9,101992.4,99.429,179.22965594259338
1737347880,101992.4,102008.8,101875,101875,103.979,175.98468051812262
1737348000,101875,101994.2,101811.4,101988.3,475.605,176.47148905254264
1737348120,101988.3,102236,101973.2,102193.8,181.825,182.63781126307552
1737348240,102193.8,102374.2,102173.3,102353.6,379.031,183.94225331571258
1737348360,102353.6,102597.5,102281.9,102550,509.643,193.34637807887637
1737348480,102550,102780.8,102488,102499.8,976.444,200.4502082160997
1737348600,102499.8,102550,102386.1,102430.4,471.881,197.83947905780647
1737348720,102430.4,102460,102303.8,102397.1,130.928,194.86523055367724
1737348840,102397.1,102397.1,102311.8,102330.7,120.612,187.03914265698623
1737348960,102330.7,102330.7,102193.6,102200.6,140.683,183.47206103862945
1737349080,102200.6,102257.1,102195.6,102195.6,155.087,174.75977096444163
1737349200,102195.6,102274.4,102089.6,102224,137.372,175.4769301812664
1737349320,102224,102416.9,102223.9,102376.7,122.314,176.72857802546167
1737349440,102376.7,102463.5,102361,102381.7,112.435,171.4265367379287
1737349560,102381.7,102600.2,102207.1,102524,138.244,187.26035554236174
1737349680,102524,102675,102486.4,102656.2,159.883,187.35604443219344
1737349800,102656.2,102720.1,102581.4,102719.9,305.95,183.8806126870376
1737349920,102719.9,102721.1,102463.2,102495.4,381.636,189.16771178082126
1737350040,102495.4,102530.2,102413.4,102490.4,85.627,183.9985895107628
1737350160,102490.4,102764.9,102483.9,102745.7,208.369,190.92726168856547
1737350280,102745.7,102756,102500,102571.3,570.866,195.57531442509648
1737350400,102571.3,102600.2,102420,102420.1,68.088,194.4770776804465
1737350520,102420.1,102814.3,102387,102791.6,196.724,211.10728641755767
1737350640,102791.6,102791.6,102500,102516.8,341.588,216.8567659591611
1737350760,102516.8,102540.4,102418.1,102468.8,275.626,210.1027112477916
1737350880,102468.8,102560.9,102438,102460.8,63.384,203.8739461586632
1737351000,102460.8,102541.2,102312.8,102396.7,101.568,205.62580714732968
1737351120,102396.7,102491.3,102342.6,102419.2,120.267,201.55967806537734
1737351240,102419.2,102468.5,102340.5,102382.2,69.337,196.30541534642182
1737351360,102382.2,102386,102302.9,102371.9,69.046,188.21931425024925
1737351480,102371.9,102382.6,102316.5,102366.4,109.622,179.4965060895176
1737351600,102366.4,102595.7,102364.9,102560.8,62.187,183.16104136883797
1737351720,102560.8,102581.5,102482.6,102529.1,104.798,177.1423955567777
1737351840,102529.1,102600,102519.7,102523.8,49.707,170.22508158843667
1737351960,102523.8,102545.6,102383.5,102458.2,52.668,169.64471861783449
1737352080,102458.2,102550,102436.7,102529.3,56.544,165.62009585941794
1737352200,102529.3,102744.9,102494,102579.8,78.201,171.7115175837448
1737352320,102579.8,102641.5,102530.4,102559.8,64.349,167.3821234706206
1737352440,102559.8,102559.8,102350,102350.2,50.051,170.4119717941479
1737352560,102350.2,102397.3,102277,102301.3,104.503,166.83254523742326
1737352680,102301.3,102349.3,102294.3,102330.4,67.799,158.84450629189305
1737352800,102330.4,102483.3,102330.4,102483.3,60.062,158.41989869961563
1737352920,102483.3,102525.5,102458.1,102525.5,54.618,151.9184773639284
1737353040,102525.5,102574.6,102420.1,102436.2,52.451,152.1028718379335
1737353160,102436.2,102618.4,102435.3,102464.3,52.446,154.3169524209376
1737353280,102464.3,102476.8,102227,102269.2,148.065,161.13717010515657
1737353400,102269.2,102354.4,102207.1,102349.4,139.817,160.14880081193027
1737353520,102349.4,102530,102349.4,102530,104.84,161.60960075393567
1737353640,102530,102627.4,102476.3,102605.9,152.425,160.85891498579676
1737353760,102605.9,102629.5,102502.4,102540.2,147.591,158.4475639153831
1737353880,102540.2,102572.3,102435.5,102518.2,143.233,156.90130934999883
1737354000,102518.2,102658.5,102504.9,102651.7,78.363,156.66550153928503
1737354120,102651.7,102769.4,102632.5,102670.1,136.556,155.25368000076423
