time,open,high,low,close,Volume,ATR
1740186480,171.1,171.466,170.995,171.295,1323.7,0.39264536240874837
1740186600,171.295,171.466,171.15,171.179,1253.7,0.3871706936652665
1740186720,171.179,171.466,171.161,171.449,916.4,0.38130135840346224
1740186840,171.449,171.731,171.325,171.344,4261.5,0.38306554708892965
1740186960,171.344,171.486,171.145,171.368,1823.8,0.38006086515400467
1740187080,171.368,171.752,171.35,171.694,605.8,0.38162794621443397
1740187200,171.694,171.71,171.17,171.245,1944.4,0.3929402357705473
1740187320,171.245,171.566,171.215,171.566,617.2,0.3899445046440796
1740187440,171.566,171.876,171.539,171.875,1229.7,0.38616275431236086
1740187560,171.875,171.894,171.795,171.795,294.5,0.36565112900433633
1740187680,171.795,171.99,171.764,171.925,1217.5,0.35567604836116934
1740187800,171.925,171.946,171.534,171.714,1074.4,0.3596991877639434
1740187920,171.714,171.886,171.542,171.871,4840.2,0.3585778172093756
1740188040,171.871,172,171.824,172,2715,0.3455365445515622
1740188160,172,172.352,171.974,172.352,4386.3,0.3478553627978802
1740188280,172.352,172.715,172.352,172.547,12454.3,0.34893712259803156
1740188400,172.547,172.551,172.148,172.175,2997.6,0.35279875669817157
1740188520,172.175,172.416,172.174,172.38,1894.3,0.3448845597911586
1740188640,172.38,172.395,172.106,172.193,8925.9,0.34089280552036266
1740188760,172.193,172.206,171.794,171.921,12299.6,0.3459718908403352
1740188880,171.921,172.117,171.824,172.105,2849.6,0.3421881843517382
1740189000,172.105,172.114,171.844,172.032,2501.8,0.33703188546947194
1740189120,172.032,172.106,171.974,172.016,517.9,0.32238675079308143
1740189240,172.016,172.206,171.974,171.996,3940.6,0.31593055430786127
1740189360,171.996,172.056,171.724,171.795,1889.5,0.3170783718573013
1740189480,171.795,171.967,171.795,171.842,348.6,0.30671563101035304
1740189600,171.842,171.946,171.583,171.715,1049.1,0.310735943081042
1740189720,171.715,171.844,171.714,171.836,753.8,0.29782623286096727
1740189840,171.836,171.836,171.355,171.374,1931.1,0.3109100733708998
1740189960,171.374,171.499,171.2,171.499,3601,0.31005935384440747
1740190080,171.499,171.526,171.075,171.125,940.3,0.3201265428555228
1740190200,171.125,171.213,171.075,171.156,463.4,0.30711750408012867
1740190320,171.156,171.22,171.079,171.155,2137.9,0.29525196807440457
1740190440,171.155,171.175,171,171.065,1877.8,0.2866625417833765
1740190560,171.065,171.085,170.935,171.053,1741.3,0.2769009316559929
1740190680,171.053,171.285,171.029,171.225,1162.4,0.2754080079662791
1740190800,171.225,171.225,170.995,171.031,1011.3,0.2721645788258299
1740190920,171.031,171.065,170.708,170.756,2688.5,0.278224251766842
1740191040,170.756,170.795,170.685,170.751,1485.5,0.2662082337834951
1740191160,170.751,170.755,170.565,170.595,988.6,0.2607647885132453
1740191280,170.595,170.656,170.456,170.456,3731.6,0.25642444647658613
1740191400,170.456,170.735,170.269,170.627,2578.5,0.2713941288711163
1740191520,170.627,170.985,170.627,170.854,1591.4,0.2775802625231797
1740191640,170.854,171.295,170.833,171.265,761.1,0.29075310091438034
1740191760,171.265,171.265,171.095,171.113,1021.7,0.28212787942049516
1740191880,171.113,171.2,170.995,171.146,287.7,0.27661874517617296
1740192000,171.146,171.305,171.143,171.305,312.4,0.2684316919493039
1740192120,171.305,171.476,171.249,171.335,973.4,0.26547228538149675
1740192240,171.335,171.375,171.105,171.124,741.3,0.26579569356853344
1740192360,171.124,171.235,170.915,170.995,682.5,0.26966742974221114
1740192480,170.995,171.021,170.875,170.993,1117,0.2608340419034808
1740192600,170.993,171.105,170.993,171.078,429.6,0.25020303891037465
1740192720,171.078,171.079,170.855,170.868,407.8,0.2483313932739206
1740192840,170.868,170.97,170.821,170.905,815.3,0.2412362937543549
1740192960,170.905,170.907,170.735,170.865,558.4,0.23629084420047222
1740193080,170.865,171.044,170.821,171.03,155.2,0.2353414981861537
1740193200,171.03,171.079,170.585,170.606,805.7,0.2538171054585713
1740193320,170.606,170.635,170.505,170.565,526.7,0.24497302649724445
1740193440,170.565,170.674,170.445,170.535,2324.6,0.24383209603315653
1740193560,170.535,170.705,170.445,170.669,917,0.2449869463165039
1740193680,170.669,170.692,170.635,170.677,258.5,0.23155930729389765
1740193800,170.677,170.935,170.625,170.724,814.2,0.23716221391576228
