time,open,high,low,close,Volume,ATR
1737366000,26.855,26.994,26.855,26.993,204,0.08644435394092438
1737366120,26.993,26.999,26.957,26.999,85,0.08326975723085821
1737366240,26.999,27.023,26.999,27.019,177,0.07903620314293983
1737366360,27.019,27.036,26.994,26.994,15,0.07639076006130138
1737366480,26.994,26.994,26.891,26.891,52,0.07829142005692281
1737366600,26.891,26.915,26.873,26.884,178,0.07569917576714247
1737366720,26.884,26.929,26.884,26.917,32,0.07350637749806073
1737366840,26.917,26.984,26.917,26.984,58,0.07304163624819926
1737366960,26.984,26.997,26.981,26.995,64,0.06896723365904205
1737367080,26.995,26.995,26.936,26.938,325,0.06825528839768198
1737367200,26.938,26.971,26.885,26.899,52,0.06952276779784745
1737367320,26.899,26.952,26.881,26.908,295,0.0696282843837156
1737367440,26.908,26.933,26.874,26.874,53,0.06886912121345028
1737367560,26.874,26.96,26.858,26.96,25,0.0712356125553467
1737367680,26.96,26.983,26.946,26.97,63,0.06879021165853615
1737367800,26.97,27.026,26.97,27.021,47,0.06787662511149792
1737367920,27.021,27.056,26.986,26.986,30,0.06802829474639095
1737368040,26.986,27.007,26.959,26.997,23,0.06659770226450602
1737368160,26.997,27.081,26.99,27.077,672,0.0683407235313271
1737368280,27.077,27.089,27.061,27.089,51,0.06545924327908935
1737368400,27.089,27.093,27.054,27.054,796,0.06356929733058307
1737368520,27.054,27.102,27.054,27.082,117,0.06245720466411298
1737368640,27.082,27.132,27.082,27.103,22,0.061567404330962104
1737368760,27.103,27.131,27.088,27.114,14,0.060241161164464756
1737368880,27.114,27.151,27.089,27.133,43,0.06036679250986021
1737369000,27.133,27.148,27.086,27.094,52,0.060483450187727425
1737369120,27.094,27.094,27.016,27.016,104,0.06173463231717568
1737369240,27.016,27.02,26.927,26.97,721,0.06396787286594884
1737369360,26.97,26.97,26.865,26.904,79,0.06689873908980966
1737369480,26.904,26.951,26.898,26.898,89,0.06590597201196617
1737369600,26.898,26.935,26.898,26.932,105,0.06384125972539709
1737369720,26.932,26.961,26.916,26.936,1409,0.06249545545929717
1737369840,26.936,26.94,26.889,26.94,130,0.06167435149791894
1737369960,26.94,27.018,26.929,26.999,622,0.06362618353378204
1737370080,26.999,27.031,26.948,26.948,521,0.06501002756708321
1737370200,26.948,26.974,26.922,26.961,62,0.0640807398837201
1737370320,26.961,26.973,26.917,26.953,69,0.0635035441777399
1737370440,26.953,26.953,26.826,26.828,380,0.06803900530790126
1737370560,26.828,26.84,26.72,26.739,402,0.07175050492876553
1737370680,26.739,26.839,26.738,26.833,66,0.07383975457671078
1737370800,26.833,26.897,26.833,26.891,68,0.07313691496408858
1737370920,26.891,26.917,26.868,26.904,125,0.07141284960951104
1737371040,26.904,26.904,26.797,26.797,85,0.07395478892311735
1737371160,26.797,26.803,26.728,26.803,88,0.07402944685718035
1737371280,26.803,26.846,26.788,26.788,51,0.07288448636738175
1737371400,26.788,26.788,26.703,26.748,487,0.07374988019828312
1737371520,26.748,26.748,26.645,26.724,717,0.07583917446983444
1737371640,26.724,26.767,26.71,26.767,28,0.07449351915056046
1737371760,26.767,26.82,26.759,26.812,295,0.07352969635409186
1737371880,26.812,26.83,26.788,26.814,304,0.0712775751859423
1737372000,26.814,26.96,26.777,26.96,143,0.07925774838694641
1737372120,26.96,26.995,26.89,26.891,527,0.0810964806450217
1737372240,26.891,26.936,26.877,26.878,21,0.0795181605989488
1737372360,26.878,26.939,26.852,26.895,90,0.08005257769902387
1737372480,26.895,26.923,26.845,26.899,292,0.0799059650062364
1737372600,26.899,26.947,26.896,26.936,105,0.07784125322007654
1737372720,26.936,26.959,26.871,26.881,134,0.07856687799007114
1737372840,26.881,26.898,26.879,26.893,72,0.07431210099078023
1737372960,26.893,26.922,26.882,26.887,78,0.07186123663429586
1737373080,26.887,26.926,26.842,26.919,180,0.07272829116041755
1737373200,26.919,26.92,26.893,26.911,54,0.06946198464895922
1737373320,26.911,26.962,26.911,26.932,1042,0.06814327145974773
1737373440,26.932,27.004,26.932,26.982,81,0.06841875206976594
1737373560,26.982,27.006,26.982,27.004,42,0.06524598406478273
1737373680,27.004,27.004,26.94,26.964,366,0.06515698520301254
1737373800,26.964,26.992,26.955,26.992,41,0.06314577197422612
1737373920,26.992,27.014,26.969,27.014,83,0.06184964540463841
1737374040,27.014,27.025,27.004,27.018,36,0.058931813590021184
1737374160,27.018,27.046,27.009,27.029,241,0.05736525547644817
1737374280,27.029,27.09,27.029,27.063,70,0.05762488008527329
1737374400,27.063,27.115,27.063,27.099,77,0.05722310293632517
1737374520,27.099,27.099,27.002,27.008,336,0.060064309869444894
1737374640,27.008,27.008,26.942,26.944,124,0.06048828773591304
1737374760,26.944,26.954,26.848,26.86,160,0.06373912432620508
1737374880,26.86,26.86,26.783,26.818,189,0.06468632973147602
